date,open,high,low,close,volume
2004/04/06,8293.07,8320.3,8251.5,8281.08,130114000
2004/04/07,8292.01,8306.5,8262.3,8294.08,118641000
2004/04/08,8315,8421.2,8307.8,8393.07,9324000
2004/04/13,8414.06,8478,8411.9,8444.03,8948000
2004/04/14,8373.06,8396.5,8278.3,8352,115488000
2004/04/15,8352.06,8370.4,8293.9,8310.04,132094000
2004/04/16,8317.01,8391,8315,8387.09,103738000
2004/04/19,8354.04,8404.1,8306.9,8340.04,124432000
2004/04/20,8374.04,8414.8,8363.1,8375.02,156911000
2004/04/21,8311.03,8323.7,8254.6,8282.01,114374000
2004/04/22,8281.07,8321.4,8224,8293.06,194285000
2004/04/23,8358.07,8376.7,8325.7,8331.07,107949000
2004/04/26,8359,8397.9,8329.2,8362.09,113482000
2004/04/27,8362.04,8378.3,8317.6,8359,94384000
2004/04/28,8368.06,8368.6,8232.7,8232.07,108907000
2004/04/29,8207.02,8224.7,8116.4,8159.04,136108000
2004/04/30,8132.05,8134.8,8076.4,8109.05,99131000
2004/05/03,8084.01,8178.4,8071.5,8170.06,91198000
2004/05/04,8184,8184.1,8117.7,8151.06,140233000
2004/05/05,8113.09,8266,8108.6,8235.08,136607000
2004/05/06,8233.07,8238.7,8116.8,8119.03,95035000
2004/05/07,8121.09,8134.1,8000.1,8027,129267000
2004/05/10,7925.05,7929.2,7797.2,7815.01,5541000
2004/05/11,7843.03,7920.2,7835.4,7909,78411000
2004/05/12,7939.08,7940.5,7821,7829,79452000
2004/05/13,7878.05,7886.8,7816.4,7866.04,78493000
2004/05/14,7798.09,7831,7735.5,7779.07,86942000
2004/05/17,7704.03,7717.6,7605.7,7671.09,67557000
2004/05/18,7724.05,7749.9,7694.9,7724.09,71163000
2004/05/19,7821.05,7922.6,7784.1,7900,88886000
2004/05/20,7828.01,7835.1,7765.7,7817.02,8049000
2004/05/21,7849.02,7881.7,7770.6,7806.05,11787000
2004/05/24,7857.05,7955.6,7828.4,7883.09,86872000
2004/05/25,7832.01,7852.9,7793.8,7841.05,107226000
2004/05/26,7952.05,7974.3,7901.1,7926.01,114368000
2004/05/27,7933.03,7996.9,7922.8,7965.04,86575000
2004/05/28,8018.09,8029.1,7944,7951.06,122538000
2004/05/31,7927.09,7963.9,7916.9,7959.03,141965000
2004/06/01,7932.04,7939.1,7837.2,7848.04,8249000
2004/06/02,7884.06,7964.4,7882.5,7908.07,115503000
2004/06/03,7912.07,7913.3,7836.1,7901.09,108898000
2004/06/04,7910.05,8019.2,7888.3,8010.07,123262000
2004/06/07,8054.06,8111.9,8054.6,8109,131333000
2004/06/08,8135.08,8147,8093.5,8103.07,130582000
2004/06/09,8127.05,8152.1,8067.6,8075.02,140075000
2004/06/10,8051.02,8100,8049.8,8097.07,144977000
2004/06/11,8078.06,8078.6,8035.7,8062.03,163541000
2004/06/14,8030.07,8050.4,7939.3,7965.02,151374000
2004/06/15,7973.09,8042.9,7961,8028.06,134572000
2004/06/16,8055.02,8073.7,8029.6,8069.03,118549000
2004/06/17,8081.03,8129.8,8060.3,8102.09,87693000
2004/06/18,8071.06,8135.1,8064.2,8109.02,74387000
2004/06/21,8130.03,8203.9,8113.5,8129.03,91519000
2004/06/22,8115.03,8117.7,8031.6,8056.05,101172000
2004/06/23,8072.03,8107.2,8066.7,8107.02,12562000
2004/06/24,8151.05,8189.8,8143,8162.06,7944000
2004/06/25,8136.09,8172.1,8104.2,8120.05,93345000
2004/06/28,8101.07,8193,8101.7,8184.04,103263000
2004/06/29,8160.02,8163.7,8116.9,8131.02,135296000
2004/06/30,8135,8156.4,8078.3,8078.03,135888000
2004/07/01,8095.08,8141.5,8043.4,8085.03,100629000
2004/07/02,8046.06,8070.6,8012.7,8034.06,60012000
2004/07/05,8030.04,8072.6,8025.2,8060.03,114819000
2004/07/06,8080.08,8081.7,8001.7,8022.08,185879000
2004/07/07,8021.07,8098.9,8021.3,8063.08,155722000
2004/07/08,8056.06,8085,8009.3,8085,103449000
2004/07/09,8037.09,8053.9,7993.6,8047.05,1124000
2004/07/12,8031.08,8132.8,8030.5,8053.06,928000
2004/07/13,8080.01,8100.3,8068.4,8076.05,10798000
2004/07/14,8052.05,8057.7,7963.9,8029.06,94793000
2004/07/15,8031.02,8051.6,7983.1,7983.01,109614000
2004/07/16,7986.04,8042.7,7986.1,8010.09,108248000
2004/07/19,7983.09,8004.1,7962.9,7981.04,173464000
2004/07/20,7959.08,8005.4,7932.6,7990,123988000
2004/07/21,8045.03,8061.5,8018.7,8031.04,96486000
2004/07/22,7969.07,7969.7,7912.4,7925.02,117527000
2004/07/23,7939.03,7947.4,7829.3,7848.08,121095000
2004/07/26,7829.03,7843.1,7715.1,7740.09,78899000
2004/07/27,7763.01,7842.3,7735.3,7842.03,85296000
2004/07/28,7905.09,7906.2,7788.1,7809.01,113976000
2004/07/29,7843.01,7886.7,7829,7872.08,99143000
2004/07/30,7892.05,7924.7,7856.3,7919.03,98387000
2004/08/02,7880,7884.8,7839.4,7869,103069000
2004/08/03,7868.07,7899.8,7865.1,7894.02,125654000
2004/08/04,7864.06,7864.6,7778.2,7812.03,10216000
2004/08/05,7833.03,7873.2,7829,7836.05,9797000
2004/08/06,7768.09,7784.7,7681,7681,48468000
2004/08/09,7676.09,7691.6,7599.2,7633.06,120466000
2004/08/10,7623.01,7655.6,7614.6,7654.07,106417000
2004/08/11,7693.08,7700.3,7544.9,7607.07,11076000
2004/08/12,7601.06,7675.6,7568.4,7624.02,11711000
2004/08/13,7567.01,7594.2,7538.7,7578.03,122596000
2004/08/17,7650.04,7696.4,7605.9,7670.07,115827000
2004/08/18,7670.04,7709.1,7641.5,7709.01,82602000
2004/08/19,7747.01,7772.9,7726,7734.05,169961000
2004/08/20,7712.05,7724.4,7668.5,7707.01,137215000
2004/08/23,7756.05,7810,7741.7,7788.09,156411000
2004/08/24,7785.04,7816.8,7767.6,7792.07,173743000
2004/08/25,7799.08,7817,7761.5,7784.01,167331000
2004/08/26,7828,7853.3,7819.8,7838.02,1691000
2004/08/27,7842.06,7882.3,7811.4,7882.03,159344000
2004/08/30,7894.08,7906.5,7870.3,7881.07,231894000
2004/08/31,7862.02,7930.5,7854,7869.05,193981000
2004/09/01,7894.08,7952.8,7893.8,7938.09,184635000
2004/09/02,7940.03,7999.7,7915.1,7983.09,168774000
2004/09/03,7971.07,8071.2,7971.7,8061.01,139885000
2004/09/06,8065.06,8108.9,8055.7,8107.06,104041000
2004/09/07,8101.08,8116.7,8081.6,8112.01,168177000
2004/09/08,8102.08,8112.9,8078.1,8096.04,182768000
2004/09/09,8065.03,8067.6,8034.7,8039.01,145465000
2004/09/10,8044.05,8079.3,8040,8055.09,0
2004/09/13,8074.08,8131.2,8073.9,8120.01,109208000
2004/09/14,8108.09,8109.3,8071.8,8091.08,10162000
2004/09/15,8075.09,8112.7,8045.5,8060.07,139094000
2004/09/16,8063,8085.1,8048.5,8078.08,113587000
2004/09/17,8091.01,8118.2,8060.2,8085.03,96407000
2004/09/20,8089.08,8089.9,8016.3,8053.05,82428000
2004/09/21,8038.02,8081.3,8035.8,8071.01,136929000
2004/09/22,8064,8076.8,8009,8021.07,106533000
2004/09/23,7991.04,8008.6,7965.4,7990.09,13391000
2004/09/24,7978.09,7996.8,7957.3,7986.01,118504000
2004/09/27,7971.05,7988.3,7927.2,7939.07,110709000
2004/09/28,7930.05,7993.1,7912.3,7988.03,98463000
2004/09/29,8009.09,8070.3,7987.3,8048,130024000
2004/09/30,8082.02,8099.6,8029.2,8029.02,112494000
2004/10/01,8037.07,8220.6,8037.7,8220.06,169474000
2004/10/04,8235.01,8335.4,8235.1,8304.09,117628000
2004/10/05,8289.08,8338.5,8267.4,8305.03,117798000
2004/10/06,8301.03,8349.5,8280.1,8323.06,93179000
2004/10/07,8332.08,8363,8301.6,8332.07,94308000
2004/10/08,8290.09,8379.3,8289.5,8323.02,108076000
2004/10/11,8303.07,8320.3,8284.5,8301.07,157159000
2004/10/13,8286.03,8332.2,8279.5,8296.04,164005000
2004/10/14,8261.05,8278.8,8225.6,8255.05,138112000
2004/10/15,8227.06,8261.1,8205.5,8261.01,140926000
2004/10/18,8282.03,8309.2,8253.2,8267,205443000
2004/10/19,8314.03,8367.4,8313,8347.07,160616000
2004/10/20,8290.09,8302,8272.4,8288.06,202681000
2004/10/21,8313.07,8356.3,8307.3,8345.06,266071000
2004/10/22,8355.01,8403,8340.8,8372.04,305975000
2004/10/25,8286.03,8290.6,8226.8,8230.02,198925000
2004/10/26,8254.01,8268.5,8200.3,8232.05,196942000
2004/10/27,8283,8338.4,8253.4,8338.04,124619000
2004/10/28,8366.08,8435.4,8366.4,8435.04,101752000
2004/10/29,8430.02,8490.1,8412.8,8418.03,83669000
2004/11/02,8468.01,8504,8463.6,8503.08,125362000
2004/11/03,8551.09,8576.6,8510.6,8525.07,113911000
2004/11/04,8530.03,8541.3,8482.3,8533.08,13373000
2004/11/05,8590.02,8613.9,8555.2,8570.06,108644000
2004/11/08,8563.08,8587.3,8543.8,8578.01,120984000
2004/11/09,8573.08,8580.7,8538.8,8549.06,144341000
2004/11/10,8560.09,8585.3,8521,8527.09,111714000
2004/11/11,8516.05,8564.7,8483.4,8558.05,123101000
2004/11/12,8589.08,8598.9,8543.8,8550,143965000
2004/11/15,8591.08,8600.1,8509.3,8520.01,88608000
2004/11/16,8535.01,8546.1,8440.6,8458.02,134855000
2004/11/17,8477.02,8624,8474.3,8624,135106000
2004/11/18,8588.02,8645.6,8584.4,8636.03,128352000
2004/11/19,8644.06,8702.8,8611.5,8625.09,130089000
2004/11/22,8549.09,8609,8534.3,8603.04,6797000
2004/11/23,8644.01,8660.6,8586.4,8607.02,145095000
2004/11/24,8651.08,8676.2,8621.6,8668,155809000
2004/11/25,8682.05,8755.4,8674.8,8755.04,133866000
2004/11/26,8742.06,8742.9,8706.7,8739.02,154534000
2004/11/29,8733.04,8784.1,8700,8715.05,148407000
2004/11/30,8697.06,8729.4,8674.4,8693,149592000
2004/12/01,8676.05,8797.9,8673.3,8773.09,158301000
2004/12/02,8811.04,8828.6,8768.2,8811.04,171401000
2004/12/03,8813.02,8839.6,8762.3,8787.09,133121000
2004/12/07,8779,8838.5,8772.2,8818.04,132318000
2004/12/09,8830.02,8844.1,8761.6,8775.06,176806000
2004/12/10,8805.03,8831.1,8796.1,8827.02,145441000
2004/12/13,8834.09,8892.3,8834.3,8887.09,154915000
2004/12/14,8916.05,8932.5,8879.6,8893.08,13483000
2004/12/15,8917,8932,8871.2,8871.02,129236000
2004/12/16,8886.08,8911.3,8877.1,8898.08,115524000
2004/12/17,8904.03,8926.3,8812.1,8866,148296000
2004/12/20,8866.08,8922.7,8858.4,8894.05,138372000
2004/12/21,8907,8941.8,8898.9,8941.08,158723000
2004/12/22,8975.09,9030.7,8967.6,9025,9383000
2004/12/23,9018.05,9054.2,9015.6,9054.02,140955000
2004/12/27,9048.06,9075.7,9039.8,9050.07,148023000
2004/12/28,9050.02,9077.1,9045.5,9077.01,138266000
2004/12/29,9087.09,9100.7,9063.1,9100.07,13293000
2004/12/30,9105.04,9118.8,9080.8,9080.08,134565000
2005/01/03,9085.02,9154.3,9057.5,9124.01,122193000
2005/01/04,9117.06,9139.9,9094.2,9120,134709000
2005/01/05,9064.04,9066.2,9018.7,9024.04,130217000
2005/01/07,9055.04,9072.9,9008.9,9041.01,75930000
2005/01/10,9045.06,9058.8,9003.6,9028.05,82834000
2005/01/11,9039.04,9052.2,8952.1,8966.04,115529000
2005/01/12,8971.04,8983.6,8919.9,8945.07,96940000
2005/01/13,8974.08,9016.8,8972,9016.08,97269000
2005/01/14,8970.03,9033.6,8968.4,9025.01,92359000
2005/01/17,9040.02,9094.4,9040.2,9094.04,126393000
2005/01/18,9085.08,9104.8,9040.7,9096.09,129234000
2005/01/19,9113,9137.1,9086.5,9087.06,186404000
2005/01/20,9034.08,9055.6,9002.4,9017.07,102893000
2005/01/21,9001.02,9029.6,8985.3,8999.04,86089000
2005/01/24,8981.09,8984.3,8907,8967.01,117015000
2005/01/25,8954.09,9045.5,8950.5,9033.02,151110000
2005/01/26,9044.06,9075.2,9028.4,9058.01,146912000
2005/01/27,9080.06,9125.3,9060.1,9125.03,125172000
2005/01/28,9124.07,9164.6,9115.9,9139.04,122342000
2005/01/31,9163.02,9224.6,9161.9,9223.09,109434000
2005/02/01,9218.09,9257,9193.6,9257,106960000
2005/02/02,9260.02,9315.8,9247.3,9307,131870000
2005/02/03,9309.09,9331.6,9280.8,9310.04,98569000
2005/02/04,9321.02,9422.5,9319.3,9422.05,136499000
2005/02/07,9449.01,9487.1,9446.2,9461.07,153573000
2005/02/08,9474.07,9490.5,9442,9479.02,154321000
2005/02/09,9485.05,9486.6,9410.4,9450.08,183728000
2005/02/10,9447.08,9479.9,9417.8,9451.02,123112000
2005/02/11,9481.01,9588.3,9468.1,9588.03,104642000
2005/02/14,9588.01,9592.2,9559.4,9585,137772000
2005/02/15,9579,9647.7,9574.8,9634.03,132079000
2005/02/16,9618,9619.8,9540.2,9575.06,220010000
2005/02/17,9584.05,9638.5,9573.1,9585.07,241332000
2005/02/18,9591.03,9606.5,9557.1,9570.01,191214000
2005/02/21,9577.06,9596.3,9453.8,9464.06,130650000
2005/02/22,9448.03,9455.2,9311.6,9316.08,122479000
2005/02/24,9336.9,9380.4,9336.8,9346.04,102252000
2005/02/25,9416.02,9444.6,9408.7,9430.07,132922000
2005/02/28,9454.04,9467.1,9380.9,9387.08,109949000
2005/03/01,9372.02,9476,9370.8,9472.03,132092000
2005/03/02,9464.06,9467.5,9390.1,9443.06,140768000
2005/03/03,9436.05,9460.6,9412,9418.08,119126000
2005/03/04,9411.09,9538,9410.7,9538,189303000
2005/03/07,9568.01,9581.8,9525,9545.09,168740000
2005/03/08,9480.02,9541.9,9480.2,9480.02,150740000
2005/03/09,9496.07,9527.4,9410.3,9410.03,107039000
2005/03/10,9365.08,9366.8,9296.9,9319.04,110772000
2005/03/11,9370.07,9385.8,9317.4,9330.02,90959000
2005/03/14,9318.08,9360.9,9280.4,9296.05,126386000
2005/03/15,9311.03,9359.2,9306.8,9354.07,136037000
2005/03/16,9335.02,9337.4,9192.2,9201.02,141049000
2005/03/17,9197.09,9260.9,9158,9235.08,164952000
2005/03/18,9254.04,9300.8,9239.7,9263.09,156500000
2005/03/21,9236.09,9287.1,9215.7,9225.04,184593000
2005/03/22,9234.01,9306.2,9209.5,9299.02,139235000
2005/03/23,9206,9277.1,9196.8,9252.01,117757000
2005/03/24,9265.02,9329.1,9244.9,9309.03,109849000
2005/03/29,9266.01,9331.2,9234.1,9324.01,160949000
2005/03/30,9277.03,9305.1,9245.5,9280.01,162345000
2005/03/31,9333.07,9355.8,9240.5,9258.08,134564000
2005/04/01,9254.07,9338.3,9244.7,9289.05,120914000
2005/04/04,9257.03,9261,9164.3,9206,136391000
2005/04/05,9246.04,9304.3,9239.3,9298.01,155476000
2005/04/06,9320.03,9382.1,9316.6,9382.01,133149000
2005/04/07,9377,9407.1,9335,9392.04,139650000
2005/04/08,9439.01,9442.2,9369.7,9385.08,141207000
2005/04/11,9341,9355.7,9311.2,9334.08,151933000
2005/04/12,9334,9335.7,9272.1,9303.01,146469000
2005/04/13,9359.08,9377.2,9348.9,9373.09,192723000
2005/04/14,9316.08,9382.6,9308.9,9364.05,228277000
2005/04/15,9275.02,9278.5,9155.2,9155.02,135917000
2005/04/18,9046.06,9054.8,8938.9,9025.08,129727000
2005/04/19,9050.05,9073.6,9021,9046.02,162193000
2005/04/20,9091.03,9093.8,8997.7,9016.06,195936000
2005/04/21,8975.06,9077.4,8968.8,9018.07,135461000
2005/04/22,9108.09,9115.9,9068.5,9096.04,107791000
2005/04/25,9050.05,9130,9047.5,9106.02,151591000
2005/04/26,9115.01,9122.3,9062.3,9083.07,137090000
2005/04/27,9066.08,9068.1,8953.6,8985,146820000
2005/04/28,9015.05,9034.1,8950.7,8985.04,164685000
2005/04/29,8955.07,9025.7,8940.5,9001.06,182183000
2005/05/02,9027.09,9139.7,9020.1,9119.09,166947000
2005/05/03,9094.05,9168.3,9083.2,9168.03,143514000
2005/05/04,9168.07,9196,9120.8,9195.07,131993000
2005/05/05,9232.07,9244.9,9211.6,9235.05,124874000
2005/05/06,9224.04,9273.1,9201.6,9263.01,149900000
2005/05/09,9245.06,9250.6,9205.8,9223.05,141102000
2005/05/10,9241.07,9241.7,9144.8,9146.01,183863000
2005/05/11,9140,9188.6,9121.9,9149.09,139038000
2005/05/12,9188.03,9224.6,9176.9,9213.01,155137000
2005/05/13,9144.07,9222.5,9136.2,9222.05,146456000
2005/05/16,9222,9242.2,9193.7,9217.07,175911000
2005/05/17,9238.03,9240.2,9193.6,9213.03,139162000
2005/05/18,9241.08,9364.2,9241.8,9364.02,127364000
2005/05/19,9386.06,9411.5,9361.9,9400.01,161361000
2005/05/20,9403.07,9407.1,9368.5,9368.05,104984000
2005/05/23,9408.09,9416.7,9372.6,9397,133373000
2005/05/24,9403.07,9414.7,9338.9,9372.04,127785000
2005/05/25,9354.03,9375.9,9333,9351.03,165405000
2005/05/26,9350,9421.9,9343.3,9417.09,180666000
2005/05/27,9420,9428.3,9364.4,9381.05,113633000
2005/05/30,9363.07,9466.8,9352.5,9466.08,174040000
2005/05/31,9466.08,9472.4,9421.4,9427.01,150733000
2005/06/01,9455.04,9551,9444.1,9550.08,110351000
2005/06/02,9542.04,9587.4,9519.4,9539.07,102143000
2005/06/03,9550.7,9560.8,9487.1,9497.7,363729960
2005/06/06,9480.7,9497.1,9443,9449.4,315309280
2005/06/07,9473.7,9537.3,9465.1,9535.5,524745760
2005/06/08,9499.1,9513.3,9458.3,9487.7,411091340
2005/06/09,9459.1,9495.6,9444.9,9494,391588560
2005/06/10,9536.3,9574,9526,9561.5,412808440
2005/06/13,9564,9579.4,9526.7,9579.2,360573840
2005/06/14,9565.5,9617.8,9543.8,9614.4,369788320
2005/06/15,9632.4,9643.5,9555.8,9563.6,535928580
2005/06/16,9593.4,9642.2,9579.5,9624.7,430297340
2005/06/17,9633.2,9706.2,9617.1,9682.3,563504260
2005/06/20,9670.9,9671.3,9633.9,9659.5,346909640
2005/06/21,9688.3,9713.4,9666.1,9712.5,416819260
2005/06/22,9717.1,9752.9,9698.2,9726.2,428360020
2005/06/23,9727.4,9779.4,9725.8,9769.6,397324620
2005/06/24,9696,9712.8,9664.7,9677.4,450065000
2005/06/27,9629.7,9644.9,9590.7,9622.9,648523700
2005/06/28,9638.1,9685.9,9624.1,9682.5,529049620
2005/06/29,9719.8,9796.9,9714.3,9769.2,501221820
2005/06/30,9760.8,9815.5,9746.9,9783.2,536390360
2005/07/01,9731,9829.1,9727.9,9829.1,436372200
2005/07/04,9808.3,9817.3,9789.4,9815,281266040
2005/07/05,9805.8,9814.9,9766.1,9807.4,399977380
2005/07/06,9824.9,9849.5,9811.5,9832.5,472374760
2005/07/07,9799.7,9802.5,9399.3,9644.4,1044145520
2005/07/08,9742.3,9794.7,9691.3,9793.2,482777240
2005/07/11,9831.1,9878.7,9819.6,9876.3,525167280
2005/07/12,9904.2,9904.2,9841.6,9873.4,453933700
2005/07/13,9880.6,9938.6,9874.5,9937.8,483994940
2005/07/14,9949.2,9996.4,9944.1,9965.2,512770060
2005/07/15,9961.1,9983.5,9920.5,9943.8,456252940
2005/07/18,9944.8,9981.6,9927.5,9961,344455100
2005/07/19,9969.2,10045,9966.5,10045,544629800
2005/07/20,10016.1,10037.8,9982.1,10007,475948660
2005/07/21,10030.4,10068,9962.9,10021.5,664246440
2005/07/22,10010.9,10044.5,9998.7,10018.8,377861660
2005/07/25,10036.7,10048,9979.5,10017.1,303088280
2005/07/26,10014.3,10052.2,9989.1,10043.3,397019040
2005/07/27,10046.7,10099,10046.7,10088.7,459948280
2005/07/28,10114.1,10140,10110.1,10128.8,439578040
2005/07/29,10156.7,10162.4,10083,10115.6,441756700
2005/08/01,10122.6,10125.7,10058.6,10068.9,321791800
2005/08/02,10048.1,10113.9,10043.7,10113.9,111566000
2005/08/03,10099.9,10151.1,10074.9,10149.7,154226000
2005/08/04,10144,10147.7,10067.3,10074.3,178251000
2005/08/05,10042.8,10082.5,10029,10045.4,133602000
